"Id","SalePrice"
1669,302013.183533333
1670,342736.272166667
1671,261293.739166666
1672,468514.818333333
1673,303769.6626
1674,253204.604433333
1675,194994.5063
1676,194204.278133333
1677,213429.218433333
1678,466167.7181
1679,388122.5813
1680,319457.7332
1681,257503.898033333
1682,308967.929666666
1683,190615.512966667
1684,173237.061566667
1685,175066.107766667
1686,171873.409633333
1687,168383.404466667
1688,188293.084666667
1689,188289.988133333
1690,185482.4536
1691,175712.2472
1692,272735.260533333
1693,170304.613866667
1694,183434.530033333
1695,170304.229033333
1696,276338.3845
1697,171392.2946
1698,344081.717566666
1699,338564.595033333
1700,242435.351233333
1701,263620.342833333
1702,255147.604133333
1703,255060.0348
1704,294330.5223
1705,232253.346466667
1706,449552.197633333
1707,218889.584266667
1708,216272.039366667
1709,277358.8105
1710,224752.630633333
1711,272349.820566667
1712,254350.404033333
1713,267624.179566667
1714,223068.902433333
1715,200702.865666667
1716,184766.7203
1717,162107.1458
1718,136326.379066667
1719,207310.079133333
1720,254225.294
1721,165978.708133333
1722,126036.1228
1723,156560.673366667
1724,214662.1701
1725,229185.5562
1726,193085.7702
1727,176407.512866667
1728,185891.360466667
1729,163640.309233333
1730,162527.9823
1731,124006.070666667
1732,131158.8525
1733,123315.114866667
1734,130867.339633333
1735,132569.611033333
1736,119599.2196
1737,343174.370633333
1738,214584.915533333
1739,286347.077033333
1740,213385.2162
1741,186182.036033333
1742,173691.1912
1743,176757.224233333
1744,298989.950933333
1745,225310.844633333
1746,249795.3481
1747,212093.9517
1748,217878.787233333
1749,162270.009133333
1750,146852.133933333
1751,223795.564266667
1752,122827.982466667
1753,148717.053366667
1754,203984.5902
1755,164685.1406
1756,123573.983733333
1757,119500.4563
1758,149263.323133333
1759,165061.364766667
1760,162235.4371
1761,151360.601666667
1762,181891.2147
1763,168422.028066667
1764,119694.569566667
1765,179056.671666667
1766,172183.374533333
1767,202810.250933333
1768,140500.459833333
1769,161703.886533333
1770,143902.482666667
1771,134181.4279
1772,136259.8504
1773,139152.598133333
1774,138509.7373
1775,131561.3639
1776,123183.444933333
1777,117929.1173
1778,131707.617866667
1779,120234.0847
1780,174479.576933333
1781,130906.7178
1782,101234.309533333
1783,133970.5905
1784,101250.197766667
1785,116382.0813
1786,155900.439566667
1787,167845.0832
1788,66694.9789
1789,98629.7112333333
1790,90588.7198666667
1791,186537.131933333
1792,155519.8595
1793,144539.867833333
1794,141501.751866667
1795,138919.8045
1796,128505.897433333
1797,119214.318566667
1798,123486.6538
1799,113601.623333333
1800,125479.661033333
1801,127906.7682
1802,147668.1822
1803,155318.065166667
1804,141757.9068
1805,136329.005
1806,119709.479933333
1807,139533.645966667
1808,122677.796466667
1809,127010.979
1810,145228.226233333
1811,118772.024966667
1812,115234.585133333
1813,122456.657533333
1814,100489.134866667
1815,67312.5862666667
1816,104191.4631
1817,130606.4607
1818,139334.438333333
1819,117915.1175
1820,83170.2732666667
1821,126312.441633333
1822,154534.707233333
1823,67503.9825
1824,140486.1517
1825,138615.1534
1826,105421.8821
1827,110224.286866667
1828,139065.762133333
1829,118630.8468
1830,139948.572766667
1831,158522.0143
1832,120812.209366667
1833,147030.577766667
1834,131637.025533333
1835,153769.401533333
1836,131513.229333333
1837,103155.2528
1838,131511.277733333
1839,90017.6159
1840,164155.1494
1841,142131.732466667
1842,95889.9755
1843,141243.2506
1844,135851.012633333
1845,144316.870266667
1846,154209.8026
1847,164994.649833333
1848,68798.1329666667
1849,120785.522733333
1850,127416.846533333
1851,153775.7265
1852,126709.537566667
1853,136007.4054
1854,167223.997466667
1855,162772.167166667
1856,219329.2672
1857,185541.7335
1858,142839.000066667
1859,122193.784
1860,149984.422633333
1861,121852.1008
1862,284973.9146
1863,279030.713766667
1864,279030.713766667
1865,332578.9023
1866,324992.187866666
1867,240711.5288
1868,296115.715433333
1869,198970.557666666
1870,245645.752966667
1871,255434.542766667
1872,173276.577366667
1873,225001.006233333
1874,135804.7806
1875,205703.416666667
1876,197825.2201
1877,212087.886266667
1878,213728.7337
1879,131647.3179
1880,137005.880533333
1881,246611.8706
1882,254697.675766667
1883,199622.554966667
1884,217171.141033333
1885,253915.358633333
1886,294010.385133333
1887,207163.9014
1888,276342.414366667
1889,168488.602633333
1890,134910.3459
1891,141499.288866667
1892,111634.055533333
1893,135007.691533333
1894,132261.143966667
1895,148663.155666667
1896,125558.527833333
1897,121724.970033333
1898,111507.2589
1899,138594.915733333
1900,132369.643933333
1901,164241.303633333
1902,140964.1431
1903,204718.369833333
1904,135593.169833333
1905,184136.1794
1906,150528.346733333
1907,206828.760966667
1908,118644.8445
1909,132376.446466667
1910,125592.251
1911,198666.395933333
1912,269475.6003
1913,151379.272433333
1914,70035.4424666667
1915,327746.959333333
1916,75285.9156
1917,259599.737466667
1918,136560.018
1919,161089.011533333
1920,170119.057333333
1921,407743.615
1922,331414.5242
1923,200739.114333333
1924,225239.218833333
1925,224909.8874
1926,384339.945833333
1927,137808.8689
1928,156467.831033333
1929,126140.604
1930,132940.167333333
1931,140390.189666667
1932,142291.7766
1933,177691.4583
1934,180888.647733333
1935,177140.010766667
1936,187613.199666667
1937,180487.403266667
1938,175421.240233333
1939,258157.4773
1940,194885.375066667
1941,177902.309466667
1942,190390.775433333
1943,197287.89
1944,327162.5691
1945,365217.378466667
1946,162338.820733333
1947,302933.668966667
1948,171572.513733333
1949,243215.7785
1950,177167.026366667
1951,263671.806266667
1952,233494.939433333
1953,163893.368466667
1954,194223.102533333
1955,132298.338333333
1956,279499.411733333
1957,166182.2213
1958,311842.2769
1959,141070.049033333
1960,115488.3345
1961,120579.4729
1962,93516.0530666667
1963,101510.5684
1964,111369.8481
1965,145894.290666667
1966,148225.727466667
1967,294327.814666667
1968,422351.225666667
1969,379022.5501
1970,426367.6516
1971,417390.0883
1972,362839.164733333
1973,275685.326466667
1974,325540.442466667
1975,456925.264933333
1976,278634.410466667
1977,377946.4796
1978,353801.435333333
1979,329661.798166667
1980,195944.587666667
1981,340587.2099
1982,224107.4157
1983,216403.528666667
1984,169937.241633333
1985,211932.166066667
1986,211339.469933333
1987,180748.5941
1988,179074.7178
1989,190879.051866667
1990,218559.1281
1991,221120.637
1992,215033.559766667
1993,172970.610666667
1994,241176.356533333
1995,182897.598066667
1996,265316.947833333
1997,324801.777833333
1998,350712.0936
1999,255930.235266667
2000,299255.840566667
2001,273407.937166667
2002,244171.645533333
2003,255286.305666667
2004,267903.817833333
2005,225923.776266667
2006,223533.624633333
2007,251597.579233333
2008,212538.470466667
2009,195115.1369
2010,193288.635133333
2011,142392.074166667
2012,178529.9906
2013,182275.053233333
2014,190975.667666667
2015,197456.756033333
2016,197891.205466667
2017,201962.374466667
2018,126419.329633333
2019,131997.7166
2020,119453.257966667
2021,115378.343466667
2022,176389.894233333
2023,149325.549833333
2024,241597.6841
2025,347179.9882
2026,183190.546933333
2027,154801.340166667
2028,156922.261366667
2029,172162.929533333
2030,271220.189166667
2031,234151.543133333
2032,259807.711333333
2033,261986.0271
2034,165459.439466667
2035,205640.515366667
2036,185267.145033333
2037,188797.436266667
2038,296955.636533333
2039,209742.524866667
2040,349079.577233333
2041,272599.973433333
2042,203792.289366667
2043,163857.341166667
2044,168543.696433333
2045,218151.394
2046,137871.2472
2047,151921.867033333
2048,134723.474533333
2049,138256.740433333
2050,178156.0606
2051,106385.1489
2052,135679.445133333
2053,140624.257
2054,86324.9901333334
2055,164265.137233333
2056,134261.783166667
2057,126859.953066667
2058,216336.060466667
2059,136535.0914
2060,159825.347333333
2061,172760.149166667
2062,135842.824666667
2063,112803.3209
2064,140676.206533333
2065,120222.306333333
2066,173990.429466667
2067,135042.503366667
2068,142986.1881
2069,86817.1550666667
2070,111067.271933333
2071,99633.7168333334
2072,135839.9538
2073,138754.747433333
2074,172556.752066667
2075,143899.1213
2076,119880.702133333
2077,146948.688533333
2078,129594.9045
2079,132515.558
2080,116492.883366667
2081,122638.652833333
2082,134379.3161
2083,141748.4924
2084,111538.827766667
2085,130134.166
2086,124621.5577
2087,122593.151933333
2088,112595.422966667
2089,91616.8465
2090,134419.2278
2091,125229.3226
2092,131596.306833333
2093,137335.999133333
2094,126153.8068
2095,147340.623033333
2096,90367.5735333333
2097,100064.4483
2098,144590.711866667
2099,65775.6072333333
2100,118856.523166667
2101,128521.1709
2102,139515.077133333
2103,107990.3692
2104,132862.55
2105,131669.656333333
2106,84546.8516333334
2107,212410.512333333
2108,118563.797466667
2109,118122.792766667
2110,130227.961566667
2111,153114.692033333
2112,142520.077766667
2113,119269.0726
2114,113150.774933333
2115,149794.536766667
2116,117765.424433333
2117,147750.4082
2118,123423.523266667
2119,110763.370333333
2120,115063.825133333
2121,111415.717866667
2122,104852.911733333
2123,94879.8123
2124,173275.158466667
2125,131889.929
2126,159824.419966667
2127,150466.866966667
2128,131932.264166667
2129,105858.5679
2130,143715.776166667
2131,155614.388733333
2132,120515.4083
2133,118703.808933333
2134,121047.806466667
2135,107480.290466667
2136,92919.5200666667
2137,119311.321233333
2138,137730.388633333
2139,151611.300666667
2140,134960.7525
2141,139138.218833333
2142,134385.715933333
2143,142759.722966667
2144,121561.746833333
2145,133941.618333333
2146,152516.2972
2147,166423.8366
2148,132141.994366667
2149,144987.752766667
2150,214573.5424
2151,118402.275266667
2152,175613.8485
2153,160665.8672
2154,111775.933
2155,132928.0176
2156,246584.380566667
2157,239289.784866667
2158,231183.052466667
2159,217213.849133333
2160,171914.4599
2161,250284.149766666
2162,407136.293533333
2163,342358.545666667
2164,259797.931
2165,183091.5858
2166,142250.306933333
2167,204897.767666667
2168,208537.323266667
2169,194131.489633333
2170,219300.422066667
2171,146150.8226
2172,139845.616966667
2173,161102.3103
2174,236067.256933333
2175,297543.189833333
2176,323825.3769
2177,251617.2262
2178,215872.198066667
2179,144981.705066667
2180,221094.110633333
2181,194799.571866667
2182,230062.968233333
2183,194811.6902
2184,135972.148166667
2185,134408.786033333
2186,145814.464
2187,149119.0627
2188,154843.7215
2189,212625.605733333
2190,89792.1330666667
2191,92861.8114666667
2192,98302.7435333333
2193,100899.413666667
2194,103713.975566667
2195,115014.669466667
2196,112989.507133333
2197,114202.801166667
2198,151057.7645
2199,162552.381666667
2200,130491.600666667
2201,129174.348366667
2202,185232.784266667
2203,161837.603866667
2204,172632.0611
2205,114441.077966667
2206,131753.246366667
2207,212112.268266667
2208,228205.227666667
2209,198130.109033333
2210,121981.8729
2211,114030.7257
2212,113574.551166667
2213,106328.4553
2214,145736.802333333
2215,104187.621033333
2216,148618.9027
2217,83228.9400666667
2218,96276.0018
2219,82165.4281333333
2220,82108.7687333333
2221,328111.8982
2222,259015.514833333
2223,298146.4034
2224,226370.7116
2225,140230.683033333
2226,192903.168366667
2227,208036.000033333
2228,280869.4734
2229,239128.9546
2230,163375.606566667
2231,216442.150166667
2232,186732.6779
2233,183396.157733333
2234,247672.730966667
2235,222700.7214
2236,274831.045566667
2237,361092.498533333
2238,207770.177466667
2239,116757.382733333
2240,161287.2021
2241,156060.7412
2242,135031.897633333
2243,129818.934166667
2244,94479.5805333333
2245,92808.0934333333
2246,140476.146833333
2247,106539.2652
2248,123231.123933333
2249,125665.600866667
2250,135373.576866667
2251,134093.252066667
2252,179990.594733333
2253,162680.9292
2254,178218.6367
2255,190896.2026
2256,181223.987866667
2257,207824.133466667
2258,172263.157233333
2259,179285.522333333
2260,154773.9077
2261,186133.084766667
2262,208560.936466667
2263,343326.715266667
2264,432305.434533333
2265,170246.034266667
2266,280235.4464
2267,355094.425966667
2268,378506.588266667
2269,161031.1477
2270,177128.481533333
2271,229618.632
2272,200740.935566667
2273,166144.156
2274,170783.786433333
2275,167306.781466667
2276,173364.537333333
2277,184708.1727
2278,151322.0013
2279,124144.2634
2280,118537.566833333
2281,182950.951133333
2282,185643.274233333
2283,98544.5891666666
2284,108688.2033
2285,142945.6722
2286,128695.839033333
2287,338729.765033333
2288,272223.770433333
2289,372674.268833333
2290,421324.8528
2291,330675.688633333
2292,405365.5542
2293,455426.2938
2294,388658.664466666
2295,451679.0843
2296,278235.2353
2297,317981.429833333
2298,328740.0361
2299,378603.568533333
2300,323819.567633333
2301,289807.993033333
2302,238731.2602
2303,246541.1119
2304,245495.970533333
2305,185976.207433333
2306,188145.197733333
2307,193688.4291
2308,225831.929033333
2309,281316.8083
2310,217112.555066667
2311,199510.490733333
2312,178092.0202
2313,175803.237966667
2314,177115.150466667
2315,173416.981233333
2316,199117.920533333
2317,180491.498133333
2318,177446.868566667
2319,176614.130666667
2320,184104.5954
2321,245987.3315
2322,171322.0298
2323,177149.047566667
2324,171044.5253
2325,216654.897766667
2326,167996.5291
2327,211286.0628
2328,218415.645466667
2329,183266.093
2330,177701.1466
2331,348749.608233333
2332,373106.5416
2333,315636.717033333
2334,265069.237966667
2335,263281.911966667
2336,325243.520233333
2337,202369.4925
2338,274313.703433333
2339,236275.001066667
2340,393936.052066667
2341,220970.896
2342,242330.517766667
2343,220755.8808
2344,241749.5522
2345,241930.6653
2346,214284.555533333
2347,195653.122466666
2348,229573.539366667
2349,172751.630033333
2350,295193.1355
2351,264753.3956
2352,248362.9761
2353,263561.314933333
2354,128167.71
2355,148410.789533333
2356,150364.1425
2357,204765.6882
2358,199516.820166667
2359,123028.868766667
2360,120757.951366667
2361,139706.6006
2362,267017.627733333
2363,138673.712566667
2364,151461.530066667
2365,214410.1611
2366,187968.435966667
2367,233080.215166667
2368,207126.3681
2369,229578.782633333
2370,172543.057533333
2371,172565.524066667
2372,193994.061033333
2373,264891.605733333
2374,291981.084566667
2375,243332.149233333
2376,269972.412233333
2377,328986.895533333
2378,141966.1132
2379,194257.566733333
2380,144763.255966667
2381,159966.001366667
2382,189669.714733333
2383,208806.7366
2384,242760.8348
2385,155390.115133333
2386,139709.2821
2387,135592.029366667
2388,112687.131033333
2389,129220.999166667
2390,142485.0762
2391,135554.921933333
2392,113930.993766667
2393,159996.183533333
2394,146320.275066667
2395,202224.4694
2396,146279.022266667
2397,197161.456266667
2398,126651.770333333
2399,67882.4247
2400,65029.8860333333
2401,115753.245833333
2402,134758.0246
2403,132895.390266667
2404,150744.061333333
2405,159950.189633333
2406,134795.493333333
2407,127660.383066667
2408,138318.1982
2409,133908.970033333
2410,166967.913633333
2411,122498.7862
2412,154052.925033333
2413,136521.153133333
2414,134444.504133333
2415,131600.187166667
2416,123564.9255
2417,130308.4768
2418,124963.711133333
2419,130641.974866667
2420,127591.1352
2421,149187.334466667
2422,121513.189766667
2423,131697.5467
2424,151120.946766667
2425,220158.3005
2426,129653.826933333
2427,139925.368566667
2428,167797.436566667
2429,115433.117266667
2430,130035.906433333
2431,119618.895633333
2432,133279.83
2433,143249.486366667
2434,143378.277566667
2435,150630.758433333
2436,107573.2954
2437,110950.892233333
2438,124888.783833333
2439,116152.007733333
2440,120915.3356
2441,106343.092833333
2442,108269.4341
2443,117829.745466667
2444,127896.989633333
2445,91945.1905666667
2446,132245.414433333
2447,197608.3276
2448,145906.018366667
2449,114689.3535
2450,147305.218566667
2451,129216.1789
2452,210269.445633334
2453,100461.518866667
2454,129947.298966667
2455,111381.683666667
2456,134225.341366667
2457,121420.081633333
2458,113852.966233333
2459,111771.502666667
2460,137439.3998
2461,119183.346733333
2462,134024.206433333
2463,118022.409866667
2464,157997.5751
2465,133934.6103
2466,116594.538733333
2467,140690.577466667
2468,94470.2485333333
2469,92258.2729
2470,185476.096833333
2471,189894.9907
2472,174334.4468
2473,119244.820966667
2474,112100.711366667
2475,217463.450866667
2476,112798.0222
2477,132277.424333333
2478,163447.0228
2479,120574.4037
2480,146862.474933333
2481,125628.897366667
2482,132504.969533333
2483,118356.672833333
2484,125319.437966667
2485,124337.678
2486,152069.9208
2487,189224.732133333
2488,141162.3547
2489,152544.597966667
2490,149137.6166
2491,96821.6236
2492,187561.947866667
2493,148892.6299
2494,163658.3588
2495,105477.281133333
2496,220812.218666667
2497,148028.713533333
2498,115603.814933333
2499,95129.4596
2500,130450.3622
2501,134680.2437
2502,141822.1674
2503,112477.075533333
2504,187522.0785
2505,220110.185833333
2506,257513.013133333
2507,321314.264166667
2508,257255.397366667
2509,225084.706833333
2510,230189.6579
2511,186284.063833333
2512,214008.8034
2513,218957.272633333
2514,239076.362666667
2515,147508.418766667
2516,168114.036766667
2517,130837.636566667
2518,139233.2384
2519,223183.684366667
2520,207379.670366667
2521,195031.226833333
2522,220369.2889
2523,133381.708733333
2524,137921.4298
2525,146860.014433333
2526,139611.2267
2527,115996.4163
2528,128885.382866667
2529,130774.212266667
2530,115936.9837
2531,248149.035266667
2532,229785.9599
2533,200041.441333333
2534,244423.2674
2535,292481.168233333
2536,231920.019666667
2537,222647.7011
2538,183104.648033333
2539,186655.221666667
2540,179947.968666667
2541,178477.883533333
2542,169217.4993
2543,132192.7262
2544,127659.6522
2545,134738.930766667
2546,145651.288466667
2547,138967.743333333
2548,152566.9874
2549,163311.3338
2550,409097.6656
2551,144215.130233333
2552,122194.793433333
2553,91935.5616666667
2554,121150.2431
2555,111578.776833333
2556,110081.4265
2557,118924.5506
2558,158012.9417
2559,135628.993833333
2560,127972.663133333
2561,124071.0003
2562,129497.647133333
2563,142603.3269
2564,170673.731633333
2565,132757.476533333
2566,149945.352233333
2567,129110.108133333
2568,190660.859366667
2569,188067.3576
2570,121517.9163
2571,186874.397633333
2572,165156.718733333
2573,222853.242233333
2574,279209.159
2575,123531.084466667
2576,130708.6937
2577,158317.8531
2578,99222.9203666667
2579,82080.5702666666
2580,140744.359166667
2581,131363.441933333
2582,120037.678033333
2583,275811.942433333
2584,163547.222533333
2585,196756.837333333
2586,210121.243666667
2587,197782.841133333
2588,141897.9683
2589,146559.042933333
2590,227101.106
2591,211763.574666667
2592,228422.081566667
2593,259973.060766667
2594,172903.695266667
2595,207311.921633333
2596,341502.358733333
2597,199167.847866667
2598,266039.789333333
2599,326042.247233333
2600,175131.8229
2601,142210.909566667
2602,86632.1613333333
2603,91227.3909666667
2604,86434.4588333333
2605,86449.0236333333
2606,147331.777966667
2607,173816.3476
2608,193112.6356
2609,159758.601433333
2610,113646.9682
2611,148354.607
2612,148200.5657
2613,126149.000066667
2614,122682.543966667
2615,145501.9405
2616,139495.580266667
2617,178631.0294
2618,179645.105866667
2619,214907.602633333
2620,184572.5278
2621,184344.163433333
2622,191010.381766667
2623,247651.481333333
2624,287629.953633333
2625,320360.9197
2626,168041.8877
2627,174937.815966667
2628,409168.033833333
2629,491409.0442
2630,346197.009933333
2631,449348.360866667
2632,403504.927933333
2633,300838.2382
2634,387290.627666667
2635,150250.303
2636,190567.8782
2637,169532.635466667
2638,250310.277433333
2639,180123.430866667
2640,153820.729566667
2641,111761.0149
2642,199624.274733333
2643,109749.2787
2644,132857.1084
2645,100013.834866667
2646,93020.9147333333
2647,99466.9473666666
2648,137356.539666667
2649,140310.926766667
2650,139535.447466667
2651,148691.320333333
2652,431006.6988
2653,254590.860766667
2654,261817.568033333
2655,371435.9966
2656,324297.331133333
2657,321926.410066667
2658,280860.663633333
2659,305343.5295
2660,335923.264733333
2661,336745.902633333
2662,351472.775766667
2663,278911.0886
2664,279184.2036
2665,316457.5452
2666,282993.364733334
2667,169794.841033333
2668,177249.369233333
2669,179320.224033333
2670,286888.055433333
2671,179305.2187
2672,185455.327333333
2673,212587.442866667
2674,210700.9702
2675,165251.355066667
2676,186539.800466667
2677,199781.398766667
2678,262473.128233333
2679,278639.975533333
2680,274022.397466667
2681,389045.158866667
2682,327413.758666667
2683,511536.221566667
2684,308166.466966667
2685,334133.3368
2686,264467.629366667
2687,321837.937233334
2688,231317.926966667
2689,208264.817966667
2690,468225.183666667
2691,194193.2524
2692,132784.252033333
2693,195720.0522
2694,128897.196166667
2695,193731.8299
2696,186609.573666667
2697,198250.843333333
2698,200634.3385
2699,183790.5063
2700,172398.5583
2701,162320.0862
2702,122332.463766667
2703,134753.601433333
2704,141400.388366667
2705,126381.7387
2706,119734.566266667
2707,126012.889066667
2708,133257.4705
2709,112254.8262
2710,126521.500266667
2711,272102.225666667
2712,357631.800966667
2713,168014.1943
2714,151813.444666667
2715,172895.243633333
2716,158081.287566667
2717,185138.690633333
2718,239100.965366667
2719,154753.443133333
2720,162198.182133333
2721,141718.165
2722,163490.913133333
2723,147551.328866667
2724,129624.1832
2725,133765.4995
2726,145099.8768
2727,166181.771733333
2728,166799.825266667
2729,154426.799333333
2730,144683.8935
2731,119112.608033333
2732,119585.4064
2733,159513.687733333
2734,149078.832166667
2735,133216.190666667
2736,144780.0283
2737,123382.9368
2738,135372.7791
2739,158059.950966667
2740,135706.813533333
2741,147868.918833333
2742,151262.161866667
2743,151874.4825
2744,147499.446333333
2745,135225.686233333
2746,131408.3086
2747,154140.4645
2748,125970.047966667
2749,130057.8902
2750,132802.396966667
2751,129514.7772
2752,231061.306666667
2753,150298.0194
2754,223011.852933333
2755,125695.884733333
2756,99046.2086333333
2757,80520.4167333333
2758,89752.6814666667
2759,155693.676466667
2760,144005.604166667
2761,146359.598766667
2762,144382.700266667
2763,184981.610333333
2764,171559.8876
2765,252149.860066667
2766,136551.842866667
2767,91147.6668333333
2768,131705.407766667
2769,130049.069933333
2770,147921.6229
2771,120263.4436
2772,122695.8949
2773,164747.8509
2774,135733.616666667
2775,136263.812633333
2776,135746.086433333
2777,145672.201
2778,113053.976566667
2779,142981.349333333
2780,107802.775033333
2781,103876.369766667
2782,99994.5888666667
2783,107951.353833333
2784,126668.790466667
2785,139155.730966667
2786,77967.6458666667
2787,118551.242233333
2788,90955.8302666667
2789,182551.159833333
2790,98223.2370666667
2791,121343.620333333
2792,80865.3946
2793,175966.291733333
2794,107850.090733333
2795,119049.6133
2796,104310.650366667
2797,190036.043633333
2798,119394.149233333
2799,120635.235733333
2800,79212.6799333333
2801,113211.424366667
2802,134615.589366667
2803,160903.204033333
2804,146922.102466667
2805,100771.9283
2806,95432.7014666667
2807,149575.239966667
2808,147798.132333333
2809,133729.852066667
2810,132587.647966667
2811,161863.725833333
2812,145451.674766667
2813,157166.521533333
2814,158983.813466667
2815,104999.587733333
2816,244445.874533333
2817,143735.598066667
2818,131000.247
2819,168324.054266667
2820,142516.465733333
2821,111738.5026
2822,192897.105933333
2823,252964.672466667
2824,180364.934066667
2825,156141.150766667
2826,131756.7422
2827,142514.1656
2828,236418.392366667
2829,200415.398733333
2830,233745.484666667
2831,189184.989533333
2832,236577.994266667
2833,292681.002166667
2834,215939.283733333
2835,219719.059033333
2836,196517.3714
2837,164497.711266667
2838,143499.842566667
2839,182511.004066667
2840,192103.3675
2841,202903.4894
2842,219024.040833333
2843,144815.130833333
2844,156509.758233333
2845,123089.972933333
2846,210770.145566667
2847,201181.6706
2848,213269.867333333
2849,212646.423533333
2850,281638.905766667
2851,233173.929066667
2852,231018.0071
2853,234389.605133333
2854,139549.331733333
2855,200211.1776
2856,208333.947233333
2857,189197.441133333
2858,197853.260966667
2859,133534.904066667
2860,127499.407166667
2861,134831.493433333
2862,195333.862033333
2863,121793.768333333
2864,258836.947533333
2865,141097.513833333
2866,135921.637366667
2867,95433.4134666667
2868,120616.637333333
2869,124905.855333333
2870,153147.2051
2871,104976.310333333
2872,65215.7487
2873,105604.970066667
2874,137546.247
2875,119345.166266667
2876,155429.726166667
2877,141482.238333333
2878,163883.241766667
2879,143171.662333333
2880,106988.9649
2881,152049.688133333
2882,161086.826866667
2883,175440.862
2884,182722.474166667
2885,182721.6164
2886,204588.1809
2887,103554.1186
2888,122934.429566667
2889,66832.4952666667
2890,87088.8763666666
2891,137657.0701
2892,69069.2193666667
2893,111356.819366667
2894,68727.0248333333
2895,311243.3305
2896,290966.2927
2897,199378.071266667
2898,150603.237433333
2899,232652.511933333
2900,155392.269733333
2901,188083.759133333
2902,191240.569866667
